subj,trial,S,R,RT,correct,instruction
ta5t,515,1,1,0.5286,TRUE,accuracy
ta5t,516,1,1,0.5585,TRUE,accuracy
ta5t,517,1,1,0.5723,TRUE,neutral
ta5t,518,2,1,0.3359,FALSE,speed
ta5t,519,1,1,0.3981,TRUE,neutral
ta5t,520,2,2,0.3939,TRUE,speed
ta5t,521,2,2,0.5786,TRUE,neutral
ta5t,522,1,1,0.5217,TRUE,accuracy
ta5t,523,1,1,0.6756,TRUE,accuracy
ta5t,524,2,2,0.4163,TRUE,neutral
ta5t,525,2,2,0.5609,TRUE,neutral
ta5t,526,1,1,0.6279,TRUE,accuracy
ta5t,527,1,1,0.5493,TRUE,accuracy
ta5t,528,1,1,0.3237,TRUE,speed
ta5t,529,1,1,0.5238,TRUE,accuracy
ta5t,530,1,1,0.7106,TRUE,neutral
ta5t,531,2,2,0.3941,TRUE,speed
ta5t,532,2,2,0.5579,TRUE,accuracy
ta5t,533,1,1,0.5148,TRUE,accuracy
ta5t,534,2,2,0.3881,TRUE,neutral
ta5t,535,1,1,0.5145,TRUE,accuracy
ta5t,536,1,1,0.615,TRUE,neutral
ta5t,537,2,2,0.5712,TRUE,neutral
ta5t,538,1,1,0.3057,TRUE,speed
ta5t,539,2,2,0.4253,TRUE,neutral
ta5t,540,2,2,1.234,TRUE,accuracy
ta5t,541,1,2,0.8408,FALSE,accuracy
ta5t,542,1,1,0.6431,TRUE,neutral
ta5t,543,2,2,0.4129,TRUE,speed
ta5t,544,1,1,0.5771,TRUE,neutral
ta5t,545,2,2,0.4832,TRUE,accuracy
ta5t,546,1,2,0.3135,FALSE,speed
ta5t,547,2,2,0.5944,TRUE,accuracy
ta5t,548,2,2,0.5975,TRUE,accuracy
ta5t,549,1,1,0.2838,TRUE,speed
ta5t,550,1,1,0.3781,TRUE,speed
ta5t,551,1,1,0.3674,TRUE,speed
ta5t,552,1,1,0.7202,TRUE,neutral
ta5t,553,1,1,0.374,TRUE,neutral
ta5t,554,1,1,0.5066,TRUE,accuracy
ta5t,555,1,2,0.4315,FALSE,speed
ta5t,556,2,2,0.3086,TRUE,speed
ta5t,557,1,2,0.3998,FALSE,speed
ta5t,558,2,2,0.549,TRUE,speed
ta5t,559,2,2,0.5217,TRUE,accuracy
ta5t,560,2,2,0.8994,TRUE,accuracy
ta5t,561,1,1,0.3802,TRUE,speed
ta5t,562,1,1,0.695,TRUE,accuracy
ta5t,563,2,2,0.4353,TRUE,neutral
ta5t,564,2,2,0.5771,TRUE,neutral
ta5t,565,1,1,0.5598,TRUE,neutral
ta5t,566,2,2,0.4993,TRUE,neutral
ta5t,567,2,2,0.6082,TRUE,neutral
ta5t,568,2,2,0.3291,TRUE,speed
ta5t,569,2,2,0.58,TRUE,neutral
ta5t,570,1,1,0.6213,TRUE,speed
ta5t,571,1,1,0.404,TRUE,accuracy
ta5t,572,1,1,0.3999,TRUE,accuracy
ta5t,573,2,1,0.2734,FALSE,speed
ta5t,574,1,2,0.482,FALSE,neutral
ta5t,575,1,2,0.6183,FALSE,speed
ta5t,576,2,2,0.5361,TRUE,accuracy
ta5t,577,1,1,0.5076,TRUE,accuracy
ta5t,578,1,1,0.557,TRUE,accuracy
ta5t,579,1,1,0.4284,TRUE,neutral
ta5t,580,2,2,0.5596,TRUE,accuracy
ta5t,581,2,2,0.5996,TRUE,neutral
ta5t,582,1,1,0.5346,TRUE,neutral
ta5t,583,1,1,0.4991,TRUE,neutral
ta5t,584,1,1,0.3009,TRUE,speed
ta5t,585,2,2,0.4167,TRUE,neutral
ta5t,587,2,2,0.4497,TRUE,accuracy
ta5t,588,1,1,0.4326,TRUE,neutral
ta5t,589,2,2,0.4879,TRUE,neutral
ta5t,590,2,2,0.3966,TRUE,neutral
ta5t,591,2,2,0.4785,TRUE,neutral
ta5t,592,1,1,0.5346,TRUE,accuracy
ta5t,593,2,2,0.4895,TRUE,neutral
ta5t,594,1,1,0.5597,TRUE,accuracy
ta5t,595,1,1,0.4823,TRUE,neutral
ta5t,596,2,2,0.4488,TRUE,neutral
ta5t,597,1,2,0.2572,FALSE,speed
ta5t,598,1,1,0.6077,TRUE,accuracy
ta5t,599,1,1,0.3399,TRUE,speed
ta5t,601,2,2,0.5728,TRUE,neutral
ta5t,602,2,2,0.4336,TRUE,speed
ta5t,603,1,1,0.473,TRUE,accuracy
ta5t,604,1,1,0.5007,TRUE,accuracy
ta5t,605,1,1,0.5247,TRUE,accuracy
ta5t,606,1,1,0.783,TRUE,accuracy
ta5t,607,1,1,0.3435,TRUE,speed
ta5t,608,2,2,0.3542,TRUE,speed
ta5t,609,2,2,0.4779,TRUE,speed
ta5t,610,2,2,1.1419,TRUE,accuracy
ta5t,611,1,1,0.5697,TRUE,accuracy
ta5t,612,2,2,0.4458,TRUE,speed
ta5t,613,2,2,0.388,TRUE,speed
ta5t,614,1,1,0.9416,TRUE,accuracy
ta5t,615,1,1,0.7334,TRUE,neutral
ta5t,616,1,1,0.6565,TRUE,accuracy
ta5t,617,1,1,0.4136,TRUE,speed
ta5t,618,2,2,0.4391,TRUE,neutral
ta5t,619,1,1,0.7584,TRUE,neutral
ta5t,620,1,1,0.4349,TRUE,neutral
ta5t,621,1,1,0.3277,TRUE,speed
ta5t,622,2,2,0.6501,TRUE,accuracy
ta5t,623,1,2,0.5624,FALSE,neutral
ta5t,624,2,2,0.468,TRUE,speed
ta5t,625,1,2,0.35,FALSE,speed
ta5t,626,1,1,0.344,TRUE,speed
ta5t,627,1,1,0.4943,TRUE,neutral
ta5t,628,2,2,0.4576,TRUE,accuracy
ta5t,629,1,1,0.5658,TRUE,neutral
ta5t,630,1,2,1.0539,FALSE,accuracy
ta5t,631,2,2,0.6138,TRUE,neutral
ta5t,632,1,1,0.6748,TRUE,neutral
ta5t,633,1,1,0.8636,TRUE,accuracy
ta5t,634,1,1,0.3403,TRUE,speed
ta5t,635,1,1,0.4014,TRUE,neutral
ta5t,636,2,2,0.2806,TRUE,speed
ta5t,637,1,1,0.4973,TRUE,neutral
ta5t,638,2,2,0.5035,TRUE,accuracy
ta5t,639,2,2,1.0782,TRUE,accuracy
ta5t,640,1,1,0.5815,TRUE,accuracy
ta5t,641,2,2,0.414,TRUE,accuracy
ta5t,642,1,1,0.3647,TRUE,speed
ta5t,643,1,2,0.4496,FALSE,speed
ta5t,644,2,1,0.269,FALSE,speed
ta5t,645,2,1,0.3802,FALSE,speed
ta5t,646,2,2,1.0432,TRUE,accuracy
ta5t,647,2,2,0.9631,TRUE,accuracy
ta5t,648,1,1,0.8376,TRUE,speed
ta5t,649,2,2,0.6605,TRUE,accuracy
ta5t,650,1,1,0.595,TRUE,neutral
ta5t,651,1,1,0.3856,TRUE,neutral
ta5t,652,1,2,0.4415,FALSE,accuracy
ta5t,653,1,2,0.4449,FALSE,speed
ta5t,654,1,1,0.5311,TRUE,accuracy
ta5t,655,2,2,0.6739,TRUE,neutral
ta5t,656,2,2,0.7618,TRUE,accuracy
ta5t,657,1,1,0.9002,TRUE,neutral
ta5t,658,2,2,0.5283,TRUE,accuracy
ta5t,659,2,2,0.7089,TRUE,accuracy
ta5t,660,1,1,0.5113,TRUE,accuracy
ta5t,661,2,2,0.3542,TRUE,speed
ta5t,662,2,2,0.4449,TRUE,neutral
ta5t,663,2,2,0.4684,TRUE,neutral
ta5t,664,1,1,0.4099,TRUE,neutral
ta5t,665,1,1,0.4262,TRUE,accuracy
ta5t,666,2,2,0.3552,TRUE,speed
ta5t,667,1,1,0.4372,TRUE,neutral
ta5t,668,2,2,0.4739,TRUE,neutral
ta5t,669,1,1,0.3989,TRUE,speed
ta5t,670,1,1,0.4607,TRUE,neutral
ta5t,671,2,2,0.5975,TRUE,accuracy
ta5t,672,1,1,0.2881,TRUE,speed
ta5t,673,2,2,0.5018,TRUE,accuracy
ta5t,674,2,2,0.6963,TRUE,neutral
ta5t,675,1,1,0.3377,TRUE,speed
ta5t,676,2,2,0.467,TRUE,neutral
ta5t,677,1,1,0.6239,TRUE,neutral
ta5t,678,1,1,0.3865,TRUE,speed
ta5t,679,1,1,0.3888,TRUE,neutral
ta5t,680,2,2,0.3066,TRUE,speed
ta5t,681,1,1,0.453,TRUE,neutral
ta5t,682,1,1,0.3773,TRUE,neutral
ta5t,683,1,1,0.3596,TRUE,speed
ta5t,684,2,2,0.4363,TRUE,speed
ta5t,685,2,2,0.5813,TRUE,neutral
ta5t,686,1,1,0.4528,TRUE,neutral
ta5t,687,2,2,0.643,TRUE,accuracy
ta5t,688,1,1,0.411,TRUE,speed
ta5t,689,2,2,0.5118,TRUE,neutral
ta5t,690,1,1,0.389,TRUE,speed
ta5t,691,2,1,0.3481,FALSE,speed
ta5t,692,2,2,1.2977,TRUE,accuracy
ta5t,693,2,2,0.7225,TRUE,neutral
ta5t,694,2,2,0.666,TRUE,accuracy
ta5t,695,1,1,0.4705,TRUE,speed
ta5t,696,2,2,0.4154,TRUE,speed
ta5t,698,2,2,0.4641,TRUE,neutral
ta5t,699,2,2,0.6886,TRUE,neutral
ta5t,700,1,1,0.5238,TRUE,neutral
ta5t,701,1,1,0.5754,TRUE,accuracy
ta5t,702,1,1,0.396,TRUE,speed
ta5t,703,1,1,0.5676,TRUE,neutral
ta5t,704,1,1,0.5348,TRUE,neutral
ta5t,705,1,1,0.9342,TRUE,accuracy
ta5t,706,2,2,0.3796,TRUE,speed
ta5t,707,2,1,0.5168,FALSE,speed
ta5t,708,1,1,0.7669,TRUE,accuracy
ta5t,709,1,1,0.608,TRUE,speed
ta5t,710,2,2,0.4623,TRUE,accuracy
ta5t,711,1,1,0.4706,TRUE,speed
ta5t,712,2,2,0.3804,TRUE,speed
ta5t,713,2,2,0.3832,TRUE,speed
ta5t,714,2,2,0.4972,TRUE,neutral
ta5t,715,2,2,0.4922,TRUE,neutral
ta5t,716,2,2,0.3882,TRUE,speed
ta5t,717,1,1,0.3962,TRUE,speed
ta5t,718,1,1,0.692,TRUE,accuracy
ta5t,719,2,2,0.5662,TRUE,neutral
ta5t,720,2,2,0.5257,TRUE,speed
ta5t,721,1,1,0.4993,TRUE,neutral
ta5t,722,2,2,0.3413,TRUE,speed
ta5t,723,2,2,0.3851,TRUE,speed
ta5t,724,2,2,0.4317,TRUE,speed
ta5t,725,1,1,0.6148,TRUE,neutral
ta5t,726,1,1,0.3065,TRUE,speed
ta5t,727,2,2,0.6676,TRUE,neutral
ta5t,728,2,2,0.5738,TRUE,neutral
ta5t,729,1,1,0.3887,TRUE,speed
ta5t,730,1,1,0.3853,TRUE,speed
ta5t,731,2,2,0.6858,TRUE,accuracy
ta5t,732,1,1,0.6464,TRUE,neutral
ta5t,733,1,1,0.3016,TRUE,speed
ta5t,734,2,2,0.6385,TRUE,accuracy
ta5t,735,2,1,0.4085,FALSE,speed
ta5t,736,2,2,0.5784,TRUE,accuracy
ta5t,737,1,1,0.598,TRUE,accuracy
ta5t,738,1,1,0.7348,TRUE,accuracy
ta5t,739,1,1,0.2954,TRUE,speed
ta5t,740,2,2,0.5101,TRUE,accuracy
ta5t,741,1,1,0.604,TRUE,accuracy
ta5t,742,1,1,0.3621,TRUE,speed
ta5t,743,2,2,0.7013,TRUE,neutral
ta5t,744,1,1,0.4685,TRUE,accuracy
ta5t,745,2,2,0.4549,TRUE,neutral
ta5t,746,1,1,0.3577,TRUE,neutral
ta5t,747,2,1,0.5477,FALSE,accuracy
ta5t,748,2,1,0.3501,FALSE,speed
ta5t,749,1,1,0.4698,TRUE,speed
ta5t,750,2,2,0.3397,TRUE,speed
ta5t,751,2,2,0.3721,TRUE,accuracy
ta5t,752,1,1,0.5238,TRUE,accuracy
ta5t,753,1,1,0.2757,TRUE,speed
ta5t,754,2,2,0.8458,TRUE,accuracy
ta5t,755,1,1,0.5898,TRUE,neutral
ta5t,756,1,1,0.6915,TRUE,neutral
ta5t,757,1,1,0.7133,TRUE,neutral
ta5t,758,1,1,0.3292,TRUE,speed
ta5t,759,2,2,0.3827,TRUE,neutral
ta5t,760,2,2,0.2964,TRUE,speed
ta5t,761,2,1,0.6158,FALSE,accuracy
ta5t,762,2,1,0.5799,FALSE,neutral
ta5t,763,2,2,0.639,TRUE,accuracy
ta5t,764,1,1,1.2563,TRUE,speed
ta5t,765,1,1,0.902,TRUE,accuracy
ta5t,766,2,2,0.8799,TRUE,accuracy
ta5t,767,1,1,0.7482,TRUE,accuracy
ta5t,768,2,2,0.7737,TRUE,accuracy
ta5t,769,2,2,1.1706,TRUE,neutral
ta5t,770,2,2,0.9087,TRUE,accuracy
ta5t,771,1,1,0.4117,TRUE,speed
ta5t,772,2,2,0.5263,TRUE,neutral
ta5t,773,2,2,0.5976,TRUE,speed
ta5t,774,1,1,0.6017,TRUE,neutral
ta5t,775,1,1,0.5973,TRUE,neutral
ta5t,776,2,2,0.3741,TRUE,speed
ta5t,777,1,1,0.3246,TRUE,speed
ta5t,778,1,1,0.61,TRUE,accuracy
ta5t,779,2,2,0.3171,TRUE,speed
ta5t,780,2,2,0.8945,TRUE,accuracy
ta5t,781,1,1,0.6003,TRUE,neutral
ta5t,782,1,1,0.3486,TRUE,speed
ta5t,783,2,2,0.6358,TRUE,accuracy
ta5t,784,1,1,0.6189,TRUE,accuracy
ta5t,785,1,1,0.8965,TRUE,accuracy
ta5t,786,2,1,0.3603,FALSE,speed
ta5t,787,1,1,0.9095,TRUE,neutral
ta5t,788,2,2,0.6052,TRUE,neutral
ta5t,789,1,1,0.6835,TRUE,accuracy
ta5t,790,1,1,0.3972,TRUE,speed
ta5t,791,2,2,0.5456,TRUE,accuracy
ta5t,792,2,1,0.6511,FALSE,neutral
ta5t,793,1,1,0.5776,TRUE,neutral
ta5t,794,2,2,0.4912,TRUE,speed
ta5t,795,2,2,0.4783,TRUE,neutral
ta5t,796,1,1,0.3368,TRUE,speed
ta5t,797,2,2,1.0044,TRUE,accuracy
ta5t,798,2,2,0.8073,TRUE,accuracy
ta5t,799,1,1,0.5237,TRUE,neutral
ta5t,800,1,1,0.2867,TRUE,speed
ta5t,801,2,2,0.3718,TRUE,speed
ta5t,802,1,1,0.4792,TRUE,speed
ta5t,803,1,1,0.5468,TRUE,neutral
ta5t,804,2,2,1.1488,TRUE,accuracy
ta5t,805,2,2,0.4764,TRUE,neutral
ta5t,806,1,1,0.6224,TRUE,neutral
ta5t,807,2,2,0.6089,TRUE,accuracy
ta5t,808,1,1,0.3347,TRUE,speed
ta5t,809,1,1,0.4572,TRUE,neutral
ta5t,810,1,1,0.4458,TRUE,speed
ta5t,811,1,1,0.4501,TRUE,neutral
ta5t,812,1,1,0.5744,TRUE,accuracy
ta5t,813,1,1,0.5621,TRUE,neutral
ta5t,814,1,1,0.5656,TRUE,neutral
ta5t,815,1,1,0.4672,TRUE,speed
ta5t,816,2,1,0.3634,FALSE,speed
ta5t,817,1,1,0.3618,TRUE,speed
ta5t,818,2,2,0.6358,TRUE,accuracy
ta5t,819,1,1,0.346,TRUE,speed
ta5t,820,1,1,0.5319,TRUE,neutral
ta5t,821,2,2,0.4158,TRUE,speed
ta5t,822,1,1,0.4111,TRUE,speed
ta5t,823,1,2,0.3774,FALSE,speed
ta5t,824,2,2,0.7206,TRUE,neutral
ta5t,825,1,1,0.3833,TRUE,speed
ta5t,826,1,1,0.3569,TRUE,speed
ta5t,827,1,1,0.5151,TRUE,neutral
ta5t,828,2,2,0.4098,TRUE,speed
ta5t,829,1,1,0.6497,TRUE,accuracy
ta5t,830,2,2,0.5513,TRUE,neutral
ta5t,831,2,2,0.4935,TRUE,accuracy
ta5t,832,2,2,0.3243,TRUE,speed
ta5t,833,2,2,0.5745,TRUE,speed
ta5t,834,2,2,0.599,TRUE,accuracy
ta5t,835,1,1,0.4535,TRUE,accuracy
ta5t,836,1,1,0.3863,TRUE,speed
ta5t,837,2,2,0.2958,TRUE,speed
ta5t,838,1,1,0.4477,TRUE,neutral
ta5t,839,2,2,0.3679,TRUE,neutral
ta5t,840,2,2,0.3774,TRUE,speed
ta5t,841,1,1,0.3533,TRUE,speed
ta5t,842,1,1,0.35,TRUE,speed
ta5t,843,1,2,0.3691,FALSE,speed
ta5t,844,2,2,0.5327,TRUE,neutral
ta5t,845,2,2,0.4221,TRUE,speed
ta5t,846,1,1,0.5952,TRUE,neutral
ta5t,847,2,2,0.4268,TRUE,neutral
ta5t,848,2,2,0.4048,TRUE,accuracy
ta5t,849,1,1,0.2944,TRUE,speed
ta5t,850,2,2,0.3012,TRUE,speed
vf1t,1,1,1,0.5157,TRUE,accuracy
vf1t,2,2,2,0.3894,TRUE,speed
vf1t,3,2,2,0.3256,TRUE,speed
vf1t,4,2,2,0.3494,TRUE,speed
vf1t,5,1,1,0.422,TRUE,neutral
vf1t,6,1,2,0.316,FALSE,speed
vf1t,7,1,1,0.3904,TRUE,speed
vf1t,8,1,1,0.4082,TRUE,neutral
vf1t,9,1,1,0.3479,TRUE,speed
vf1t,10,2,2,0.67,TRUE,accuracy
vf1t,11,1,1,0.4177,TRUE,neutral
vf1t,12,2,1,0.3607,FALSE,speed
vf1t,13,1,1,0.4431,TRUE,neutral
vf1t,14,1,1,0.4393,TRUE,neutral
vf1t,16,2,2,0.7254,TRUE,neutral
vf1t,17,1,1,0.3577,TRUE,speed
vf1t,18,1,1,0.3749,TRUE,speed
vf1t,19,2,2,0.3799,TRUE,speed
vf1t,20,2,2,0.4309,TRUE,neutral
vf1t,21,2,2,0.5161,TRUE,neutral
vf1t,22,1,1,0.6255,TRUE,accuracy
vf1t,23,1,1,0.5454,TRUE,accuracy
vf1t,24,2,2,0.7537,TRUE,neutral
vf1t,25,2,2,0.4829,TRUE,speed
vf1t,26,2,2,0.3484,TRUE,speed
vf1t,27,2,2,0.4073,TRUE,neutral
vf1t,28,2,2,0.408,TRUE,neutral
vf1t,29,1,1,0.686,TRUE,accuracy
vf1t,30,1,1,0.4264,TRUE,accuracy
vf1t,31,1,1,0.461,TRUE,neutral
vf1t,32,1,1,0.4946,TRUE,neutral
vf1t,33,1,1,0.4895,TRUE,neutral
vf1t,34,1,1,0.4808,TRUE,neutral
vf1t,35,2,2,0.5079,TRUE,neutral
vf1t,36,1,1,0.5109,TRUE,accuracy
vf1t,37,1,1,0.4065,TRUE,accuracy
vf1t,38,1,1,0.3381,TRUE,speed
vf1t,39,2,2,0.3749,TRUE,speed
vf1t,40,2,2,1.0308,TRUE,accuracy
vf1t,41,2,2,0.4125,TRUE,speed
vf1t,42,2,2,0.2859,TRUE,speed
vf1t,43,2,2,0.2988,TRUE,speed
vf1t,44,2,2,0.757,TRUE,accuracy
vf1t,45,2,2,0.4566,TRUE,neutral
vf1t,46,2,2,0.3527,TRUE,accuracy
vf1t,47,2,2,0.353,TRUE,accuracy
vf1t,48,1,1,0.6017,TRUE,neutral
vf1t,49,2,2,0.3864,TRUE,accuracy
vf1t,50,1,1,0.5084,TRUE,neutral
vf1t,51,1,1,0.4773,TRUE,accuracy
vf1t,52,1,1,0.3285,TRUE,speed
vf1t,53,1,1,0.4085,TRUE,speed
vf1t,54,1,1,0.361,TRUE,neutral
vf1t,55,1,1,0.4179,TRUE,neutral
vf1t,56,1,1,0.3883,TRUE,neutral
vf1t,57,1,1,0.3538,TRUE,neutral
vf1t,58,2,2,0.3605,TRUE,speed
vf1t,59,1,1,0.3828,TRUE,speed
vf1t,60,2,2,0.5747,TRUE,accuracy
vf1t,61,2,2,0.3632,TRUE,neutral
vf1t,62,1,1,0.3944,TRUE,neutral
vf1t,63,1,1,0.3805,TRUE,neutral
vf1t,64,2,2,0.5013,TRUE,accuracy
vf1t,65,1,1,0.3306,TRUE,speed
vf1t,66,1,2,0.3584,FALSE,speed
vf1t,67,2,2,0.346,TRUE,speed
vf1t,68,1,1,0.4055,TRUE,accuracy
vf1t,69,1,1,0.3766,TRUE,speed
vf1t,70,1,1,0.4579,TRUE,accuracy
vf1t,71,2,2,0.4235,TRUE,neutral
vf1t,72,2,2,0.9227,TRUE,accuracy
vf1t,73,2,2,0.5681,TRUE,neutral
vf1t,74,2,2,0.469,TRUE,accuracy
vf1t,75,2,2,0.3476,TRUE,speed
vf1t,76,2,2,0.3997,TRUE,neutral
vf1t,77,1,1,0.4036,TRUE,speed
vf1t,78,2,2,0.3732,TRUE,speed
vf1t,79,1,1,0.706,TRUE,neutral
vf1t,80,1,1,0.6113,TRUE,accuracy
vf1t,81,1,2,0.7357,FALSE,neutral
vf1t,82,1,1,0.4418,TRUE,neutral
vf1t,83,1,1,0.3482,TRUE,speed
vf1t,84,2,2,0.4657,TRUE,neutral
vf1t,85,1,1,0.4198,TRUE,neutral
vf1t,86,1,1,0.3872,TRUE,neutral
vf1t,87,1,1,0.5647,TRUE,speed
vf1t,88,1,1,0.4324,TRUE,neutral
vf1t,89,1,1,0.44,TRUE,accuracy
vf1t,90,2,2,0.4776,TRUE,accuracy
vf1t,91,2,2,0.4945,TRUE,accuracy
vf1t,92,2,2,0.4216,TRUE,accuracy
vf1t,93,2,2,0.4264,TRUE,accuracy
vf1t,94,2,2,0.4194,TRUE,accuracy
vf1t,95,2,2,0.4402,TRUE,speed
vf1t,96,2,2,0.3215,TRUE,neutral
vf1t,97,2,2,0.3974,TRUE,accuracy
vf1t,98,2,2,0.3388,TRUE,speed
vf1t,99,1,1,0.2988,TRUE,speed
vf1t,100,1,1,0.4472,TRUE,neutral
vf1t,101,2,2,0.4173,TRUE,neutral
vf1t,102,1,1,0.9513,TRUE,accuracy
vf1t,103,2,2,0.3044,TRUE,speed
vf1t,104,2,2,0.3323,TRUE,speed
vf1t,105,1,1,0.6232,TRUE,accuracy
vf1t,107,1,1,0.3781,TRUE,neutral
vf1t,108,2,2,0.4971,TRUE,speed
vf1t,109,2,2,0.3091,TRUE,speed
vf1t,110,2,1,0.2931,FALSE,speed
vf1t,111,2,2,0.6213,TRUE,neutral
vf1t,112,1,2,0.3507,FALSE,speed
vf1t,113,1,1,0.5779,TRUE,accuracy
vf1t,114,1,1,0.6093,TRUE,accuracy
vf1t,115,1,1,0.3763,TRUE,neutral
vf1t,116,1,1,0.3505,TRUE,accuracy
vf1t,117,1,1,0.3551,TRUE,neutral
vf1t,118,2,1,0.357,FALSE,neutral
vf1t,119,1,1,0.4904,TRUE,neutral
vf1t,120,1,2,1.0289,FALSE,neutral
vf1t,121,1,1,0.5606,TRUE,neutral
vf1t,122,2,2,0.3629,TRUE,speed
vf1t,123,2,2,0.2761,TRUE,speed
vf1t,124,1,1,0.4974,TRUE,neutral
vf1t,125,1,1,0.5319,TRUE,accuracy
vf1t,126,2,1,0.2978,FALSE,speed
vf1t,127,1,1,0.329,TRUE,speed
vf1t,128,2,1,0.297,FALSE,speed
vf1t,129,1,1,0.385,TRUE,speed
vf1t,130,1,1,0.6402,TRUE,accuracy
vf1t,131,1,1,0.385,TRUE,neutral
vf1t,132,1,1,0.4391,TRUE,accuracy
vf1t,133,1,1,0.394,TRUE,speed
vf1t,134,2,2,0.8021,TRUE,speed
vf1t,135,1,1,0.5587,TRUE,speed
vf1t,136,1,1,0.3379,TRUE,speed
vf1t,137,1,1,0.4589,TRUE,speed
vf1t,138,1,1,0.3638,TRUE,speed
vf1t,139,1,1,0.6731,TRUE,accuracy
vf1t,140,2,2,0.6199,TRUE,neutral
vf1t,141,1,1,0.4459,TRUE,neutral
vf1t,142,2,1,0.2665,FALSE,speed
vf1t,143,2,2,0.3272,TRUE,speed
vf1t,144,1,1,0.5138,TRUE,neutral
vf1t,145,1,1,0.4177,TRUE,neutral
vf1t,146,2,2,0.6651,TRUE,accuracy
vf1t,147,1,1,0.3823,TRUE,speed
vf1t,148,2,2,0.6446,TRUE,accuracy
vf1t,149,2,2,0.4565,TRUE,accuracy
vf1t,150,1,1,0.2614,TRUE,speed
vf1t,151,2,2,0.4075,TRUE,speed
vf1t,152,1,1,0.2562,TRUE,speed
vf1t,153,1,1,0.3846,TRUE,neutral
vf1t,154,2,1,0.3425,FALSE,neutral
vf1t,155,2,2,0.7006,TRUE,accuracy
vf1t,156,2,2,0.4946,TRUE,accuracy
vf1t,158,2,1,0.3139,FALSE,speed
vf1t,159,1,1,0.5148,TRUE,neutral
vf1t,160,1,2,0.588,FALSE,neutral
vf1t,161,1,1,0.3257,TRUE,neutral
vf1t,162,1,1,1.3352,TRUE,accuracy
vf1t,163,2,2,0.8162,TRUE,accuracy
vf1t,164,2,2,0.5129,TRUE,accuracy
vf1t,165,1,1,0.271,TRUE,speed
vf1t,166,2,2,0.5121,TRUE,accuracy
vf1t,167,1,1,0.2958,TRUE,speed
vf1t,168,1,1,0.4522,TRUE,neutral
vf1t,169,1,1,0.9061,TRUE,accuracy
vf1t,170,2,2,0.5878,TRUE,speed
vf1t,171,2,2,0.4902,TRUE,neutral
vf1t,172,2,1,0.2791,FALSE,speed
vf1t,173,1,1,0.4525,TRUE,neutral
vf1t,175,1,1,0.3832,TRUE,neutral
vf1t,176,1,1,0.4824,TRUE,neutral
vf1t,177,2,2,0.5453,TRUE,neutral
vf1t,178,2,2,0.4784,TRUE,neutral
vf1t,179,1,2,0.3297,FALSE,speed
vf1t,180,1,1,0.5274,TRUE,accuracy
vf1t,181,1,1,0.4947,TRUE,neutral
vf1t,182,2,2,0.511,TRUE,accuracy
vf1t,183,1,1,0.5705,TRUE,accuracy
vf1t,184,2,1,0.3509,FALSE,speed
vf1t,185,2,2,0.4816,TRUE,neutral
vf1t,186,1,1,0.3227,TRUE,speed
vf1t,187,1,1,0.4501,TRUE,neutral
vf1t,188,2,2,0.3988,TRUE,neutral
vf1t,189,1,1,0.603,TRUE,accuracy
vf1t,190,1,1,0.4586,TRUE,neutral
vf1t,191,1,1,0.9665,TRUE,accuracy
vf1t,192,1,1,0.3122,TRUE,speed
vf1t,193,1,1,0.3343,TRUE,speed
vf1t,194,1,1,0.8459,TRUE,accuracy
vf1t,195,1,1,0.6078,TRUE,accuracy
vf1t,196,2,2,0.599,TRUE,speed
vf1t,197,2,1,0.4047,FALSE,accuracy
vf1t,198,1,1,0.6742,TRUE,accuracy
vf1t,199,2,2,0.2953,TRUE,speed
vf1t,200,2,2,0.5636,TRUE,accuracy
vf1t,201,2,2,0.4926,TRUE,neutral
vf1t,202,1,2,0.2947,FALSE,speed
vf1t,203,1,1,0.3422,TRUE,speed
vf1t,204,1,1,0.5991,TRUE,speed
vf1t,205,1,1,0.4153,TRUE,speed
vf1t,206,1,2,0.2852,FALSE,speed
vf1t,207,1,1,0.5681,TRUE,accuracy
vf1t,208,2,2,0.284,TRUE,speed
vf1t,209,1,1,0.5172,TRUE,accuracy
vf1t,210,1,1,0.5466,TRUE,accuracy
vf1t,211,2,2,0.6251,TRUE,accuracy
vf1t,212,1,1,0.4994,TRUE,accuracy
vf1t,214,2,2,0.642,TRUE,accuracy
vf1t,215,2,2,0.3996,TRUE,speed
vf1t,216,2,2,0.3502,TRUE,speed
vf1t,217,2,2,0.5143,TRUE,neutral
vf1t,218,1,1,0.4031,TRUE,neutral
vf1t,219,1,1,0.3178,TRUE,speed
vf1t,220,2,2,0.7651,TRUE,accuracy
vf1t,221,2,1,0.2518,FALSE,speed
vf1t,222,1,1,0.6097,TRUE,neutral
vf1t,223,2,2,0.5283,TRUE,neutral
vf1t,224,1,1,0.5579,TRUE,neutral
vf1t,225,1,1,0.4358,TRUE,neutral
vf1t,226,1,1,0.39,TRUE,speed
vf1t,227,2,2,0.565,TRUE,neutral
vf1t,228,2,2,0.3848,TRUE,neutral
vf1t,229,1,1,0.4046,TRUE,neutral
vf1t,230,2,1,0.3198,FALSE,speed
vf1t,231,2,2,0.2871,TRUE,speed
vf1t,232,2,2,0.5841,TRUE,accuracy
vf1t,233,1,1,0.5159,TRUE,accuracy
vf1t,234,2,1,0.2949,FALSE,speed
vf1t,235,2,2,0.9035,TRUE,accuracy
